unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,cam_pos_x_m,cam_pos_y_m,cam_pos_z_m,cam_dist_m,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787973282834,2.0051074,66,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.669666946,1493.27954,0,,,0,2,320.273315,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282834,2.00596166,67,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.854375005,1170.44617,0,,,0,2,320.313751,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282835,2.00674701,68,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.785165966,1273.61609,0,,,0,2,320.354706,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282836,2.00743961,69,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.692584038,1443.86816,0,,,0,2,320.39566,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282837,2.00803733,70,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.597750008,1672.94019,0,,,0,2,320.436615,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282837,2.00863433,71,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.597083032,1674.80896,0,,,0,2,320.477539,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282838,2.00912714,72,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.492750019,2029.42664,0,,,0,2,320.47226,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282838,2.00974107,73,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.614041984,1628.5531,0,,,0,2,320.512634,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282839,2.01032925,74,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.58820796,1700.07898,0,,,0,2,320.553558,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282839,2.01082373,75,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.49445802,2022.41638,0,,,0,2,320.594513,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282840,2.01133299,76,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.509292006,1963.51013,0,,,0,2,320.635468,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282840,2.01194263,77,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.609458029,1640.80212,0,,,0,2,320.676422,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282841,2.01253462,78,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.59216702,1688.71277,0,,,0,2,320.717102,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282842,2.01312637,79,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.591666996,1690.13989,0,,,0,2,320.757385,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282842,2.01395965,80,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.833290994,1200.06104,0,,,0,2,320.798096,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282843,2.01453328,81,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.573541999,1743.55139,0,,,0,2,320.83902,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
